Index, Buffer Level, Bitrate, Playback Timestamp, QoE, Bandwidth, Latency, Resolution
168,77.384,1884,34.834297,-5232.625176105946,4000000,18,"768x432"
169,80.852,1884,35.17514,-5226.0554124608425,4000000,18,"768x432"
170,79.259,1884,36.897994,-5219.562504299965,4000000,18,"768x432"
171,82.993,3134,37.069923,-5213.187610499116,4000000,18,"1024x576"
172,82.727,3134,37.496736,-5199.618497109826,4000000,18,"1024x576"
173,82.462,3134,37.558378,-5186.205368414059,4000000,18,"1024x576"
174,82.435,1884,37.567663,-5187.272315270936,4000000,18,"768x432"
175,82.432,1884,37.572727,-5181.183831168832,4000000,18,"768x432"
176,82.423,1884,37.581408,-5175.164162814586,4000000,18,"768x432"
177,82.415,1884,37.589897,-5169.212150066654,4000000,18,"768x432"
178,82.406,1884,37.599063,-5163.326658715711,4000000,18,"768x432"
179,82.397,1884,37.607028,-5157.506579764122,4000000,18,"768x432"
180,82.196,1884,37.962857,-5151.750828729282,4000000,18,"768x432"
181,81.931,1884,38.332439,-5146.058344969947,4000000,18,"768x432"
182,81.4,1884,38.787061,-5140.428091034649,4000000,18,"768x432"
183,80.868,1884,39.268449,-5134.859052031361,4000000,18,"768x432"
184,80.572,1884,39.620214,-5129.350235017626,4000000,18,"768x432"
185,80.072,1884,40.030539,-5123.900668410346,4000000,18,"768x432"
186,79.806,1884,40.453185,-5118.509401414525,4000000,18,"768x432"
187,79.275,1884,40.817928,-5113.175503470247,4000000,18,"768x432"
188,77.415,1884,42.790047,-5107.898063717213,4000000,18,"768x432"
189,76.978,1884,43.109132,-5102.676190476191,4000000,18,"768x432"
190,76.618,1884,43.501795,-5097.509010746762,4000000,18,"768x432"
191,76.493,1255,43.509575,-5098.964905104712,4000000,18,"640x360"
192,76.49,1255,43.513104,-5097.129506692573,4000000,18,"640x360"
193,76.259,1255,43.768654,-5095.313044174991,4000000,18,"640x360"
194,75.899,1255,44.113564,-5093.515226011103,4000000,18,"640x360"
195,75.821,1255,44.395066,-5091.735766614338,4000000,18,"640x360"
196,79.603,1884,44.399471,-5089.990676473635,4000000,18,"768x432"
197,79.54,1884,44.626037,-5085.0701686919965,4000000,18,"768x432"
198,79.29,1884,44.716739,-5080.19912694787,4000000,18,"768x432"
199,83.28,3134,44.722155,-5075.408216080402,4000000,18,"1024x576"
200,82.759,3134,45.264387,-5064.414676616915,4000000,18,"1024x576"
201,82.759,3134,45.375017,-5053.52999852224,4000000,18,"1024x576"
202,82.618,1884,45.383866,-5055.098327074087,4000000,18,"768x432"
203,82.616,1884,45.388834,-5050.493359412731,4000000,18,"768x432"
204,82.607,1884,45.397853,-5045.933333333333,4000000,18,"768x432"
205,82.599,1884,45.405901,-5041.417594127398,4000000,18,"768x432"
206,82.591,1884,45.41362,-5036.945499742038,4000000,18,"768x432"
207,82.583,1884,45.422089,-5032.516420475659,4000000,18,"768x432"
208,82.574,1884,45.430209,-5028.12973868237,4000000,18,"768x432"
209,82.567,1884,45.437813,-5023.784848484848,4000000,18,"768x432"
210,82.558,1884,45.446706,-5019.481155495373,4000000,18,"768x432"
211,82.55,1884,45.454151,-5015.218076544756,4000000,18,"768x432"
212,82.543,1884,45.461549,-5010.995039418904,4000000,18,"768x432"
213,82.535,1884,45.469299,-5006.811482602781,4000000,18,"768x432"
214,82.527,1884,45.477249,-5002.666855031515,4000000,18,"768x432"
215,82.52,1884,45.484516,-4998.560615848406,4000000,18,"768x432"
216,82.513,1884,45.492783,-4994.492234169654,4000000,18,"768x432"
217,80.634,1884,47.440169,-4990.461188855536,4000000,18,"768x432"
218,80.556,1884,47.448418,-4986.466968287881,4000000,18,"768x432"
219,80.549,1884,47.456482,-4982.509070153591,4000000,18,"768x432"
220,80.306,1884,47.860525,-4978.58700123406,4000000,18,"768x432"
221,80.136,1884,47.868432,-4974.700277200277,4000000,18,"768x432"
222,78.775,1884,49.483259,-4970.8484224134445,4000000,18,"768x432"
223,82.243,1884,49.830664,-4967.030969730942,4000000,18,"768x432"
224,86.166,3134,49.83589,-4963.272261904762,4000000,18,"1024x576"
225,86.149,3134,49.890789,-4953.991052114061,4000000,18,"1024x576"
226,85.712,3134,50.440619,-4944.791626057464,4000000,18,"1024x576"
227,85.712,3134,50.444884,-4935.672907488986,4000000,18,"1024x576"
228,85.181,3134,50.953131,-4926.633838964222,4000000,18,"1024x576"
229,83.587,3134,52.642345,-4917.673381431555,4000000,18,"1024x576"
230,82.79,3134,53.258515,-4908.790513833992,4000000,18,"1024x576"
231,82.735,1884,53.267264,-4910.78341916704,4000000,18,"768x432"
232,82.732,1884,53.274451,-4907.3710966405215,4000000,18,"768x432"
233,82.721,1884,53.283509,-4903.987949818422,4000000,18,"768x432"
234,82.712,1884,53.294215,-4900.633606110202,4000000,18,"768x432"
235,82.702,1884,53.303263,-4897.307699242698,4000000,18,"768x432"
236,82.692,1884,53.312767,-4894.009869126797,4000000,18,"768x432"
237,82.684,1884,53.32035,-4890.739761727476,4000000,18,"768x432"
238,82.675,1884,53.330221,-4887.497028937098,4000000,18,"768x432"
239,82.666,1884,53.339337,-4884.281328451883,4000000,18,"768x432"
240,82.657,1884,53.348022,-4881.092323651452,4000000,18,"768x432"
241,82.649,1884,53.356864,-4877.929683481362,4000000,18,"768x432"
242,82.64,1884,53.365114,-4874.793082338537,4000000,18,"768x432"
243,82.631,1884,53.373288,-4871.682199959522,4000000,18,"768x432"
244,82.624,1884,53.380478,-4868.596721311475,4000000,18,"768x432"
245,82.617,1884,53.388446,-4865.536336485814,4000000,18,"768x432"
246,82.609,1884,53.395967,-4862.500740594451,4000000,18,"768x432"
247,82.601,1884,53.403314,-4859.489633668539,4000000,18,"768x432"
248,82.594,1884,53.412586,-4856.502720559658,4000000,18,"768x432"
249,82.259,1884,53.797121,-4853.5397108433735,4000000,18,"768x432"
250,86.199,3134,53.804177,-4850.620239043825,4000000,18,"1024x576"
251,85.837,3134,54.20395,-4842.743707708847,4000000,18,"1024x576"
252,85.728,3134,54.355394,-4834.929449777276,4000000,18,"1024x576"
253,89.64,4953,54.467025,-4827.2050356353675,4000000,18,"1280x720"
254,89.196,4953,54.985597,-4812.379573876795,4000000,18,"1280x720"
255,88.931,4953,55.191189,-4797.669944852942,4000000,18,"1280x720"
256,88.801,3134,55.200901,-4797.258086089494,4000000,18,"1024x576"
257,88.799,3134,55.205941,-4789.7713932374145,4000000,18,"1024x576"
258,88.4,3134,55.845285,-4782.342521923917,4000000,18,"1024x576"
259,87.868,3134,56.338113,-4774.970804870805,4000000,18,"1024x576"
260,87.322,3134,56.918741,-4767.655585027998,4000000,18,"1024x576"
261,86.54,3134,57.533868,-4760.396215378316,4000000,18,"1024x576"
262,86.243,3134,57.966066,-4753.192058746698,4000000,18,"1024x576"
263,64.759,3134,79.407222,-4746.04248761378,3000000,28,"1024x576"
264,64.586,1013,79.416466,-4754.9847484276725,3000000,28,"640x360"
265,64.583,1013,79.420109,-4755.855780961839,3000000,28,"640x360"
266,64.228,1013,79.916185,-4756.720297935851,3000000,28,"640x360"
267,63.961,1013,80.232394,-4757.5783721840235,3000000,28,"640x360"
268,63.765,760,80.237599,-4760.314625755978,3000000,28,"480x270"
269,63.603,760,80.520483,-4762.090072972601,3000000,28,"480x270"
270,63.431,760,80.752287,-4763.852425857592,3000000,28,"480x270"
271,63.165,760,81.042195,-4765.601828738876,3000000,28,"480x270"
272,62.884,760,81.262214,-4767.338423831071,3000000,28,"480x270"
273,62.525,760,81.507918,-4769.06235127403,3000000,28,"480x270"
274,62.368,760,81.732101,-4770.7737491705375,3000000,28,"480x270"
275,62.103,760,81.952565,-4772.4727536231885,3000000,28,"480x270"
276,61.806,760,82.277057,-4774.15949877047,3000000,28,"480x270"
277,61.447,760,82.559161,-4775.834116822066,3000000,28,"480x270"
278,61.306,760,82.867684,-4777.496738093396,3000000,28,"480x270"
279,60.775,760,83.273315,-4779.147491039426,3000000,28,"480x270"
280,64.725,1013,83.277673,-4780.789717844433,3000000,28,"640x360"
281,64.243,1013,83.824653,-4781.519926301708,3000000,28,"640x360"
282,63.181,1013,84.961438,-4782.244981580332,3000000,28,"640x360"
283,66.65,1013,85.472872,-4782.964938038122,3000000,28,"640x360"
284,65.587,1013,86.436266,-4783.679849271065,3000000,28,"640x360"
285,69.493,1013,86.667041,-4784.38976812661,3000000,28,"640x360"
286,69.321,1013,86.745707,-4785.094746716698,3000000,28,"640x360"
287,73.253,1255,86.749501,-4785.797764227642,3000000,28,"640x360"
288,73.25,1255,86.753625,-4785.655625240292,3000000,28,"640x360"
289,73.244,1255,86.759798,-4785.51447321322,3000000,28,"640x360"
290,73.238,1255,86.765013,-4785.374297902596,3000000,28,"640x360"
291,73.231,1255,86.772922,-4785.235089205857,3000000,28,"640x360"
292,73.224,1255,86.779373,-4785.096837159288,3000000,28,"640x360"
293,73.218,1255,86.785471,-4784.959531935641,3000000,28,"640x360"
294,73.211,1255,86.792403,-4784.823163841807,3000000,28,"640x360"
295,73.205,1255,86.798467,-4784.687723316537,3000000,28,"640x360"
296,73.056,1255,87.108936,-4784.553200928201,3000000,28,"640x360"
297,72.775,1255,87.273937,-4784.419587372608,3000000,28,"640x360"
298,71.197,1255,88.811934,-4784.286873470854,2000000,58,"640x360"
299,70.931,1255,89.165589,-4784.1550501672245,2000000,58,"640x360"
300,70.618,1255,89.580838,-4784.024108527132,2000000,58,"640x360"
301,70.134,1255,90.037565,-4783.8940397351,2000000,58,"640x360"
302,69.96,1013,90.042231,-4785.364839464079,2000000,58,"640x360"
303,69.603,1013,90.443504,-4786.0272711481675,2000000,58,"640x360"
304,69.555,1013,90.448359,-4786.685364538395,2000000,58,"640x360"
305,69.55,1013,90.453143,-4787.339162112932,2000000,58,"640x360"
306,69.545,1013,90.457571,-4787.988705797194,2000000,58,"640x360"
307,69.337,1013,90.81586,-4788.634036972799,2000000,58,"640x360"
308,73.181,1255,90.820354,-4789.277739251041,2000000,58,"640x360"
309,72.806,1255,91.293444,-4789.134105856561,2000000,58,"640x360"
310,76.704,1884,91.298583,-4788.997925526398,2000000,58,"768x432"
311,76.701,1884,91.302999,-4786.840073377854,2000000,58,"768x432"
312,76.694,1884,91.310414,-4784.6960145817975,2000000,58,"768x432"
313,76.686,1884,91.319541,-4782.565617305305,2000000,58,"768x432"
314,76.676,1884,91.328201,-4780.448751390153,2000000,58,"768x432"
315,76.668,1884,91.336927,-4778.345288326301,2000000,58,"768x432"
316,76.66,1884,91.345085,-4776.255101225892,2000000,58,"768x432"
317,76.651,1884,91.354086,-4774.17806479773,2000000,58,"768x432"
318,76.642,1884,91.362225,-4772.114055322253,2000000,58,"768x432"
319,76.634,1884,91.37077,-4770.06295062696,2000000,58,"768x432"
320,76.626,1884,91.378157,-4768.024630062306,2000000,58,"768x432"
321,76.619,1884,91.386469,-4765.998974478049,2000000,58,"768x432"
322,76.61,1884,91.446246,-4763.985866200027,2000000,58,"768x432"
323,76.275,1884,91.745116,-4761.985189007377,2000000,58,"768x432"
324,76.103,1884,91.985694,-4759.996828110161,2000000,58,"768x432"
325,76.011,1255,91.990332,-4761.885502595564,2000000,58,"640x360"
326,75.478,1255,92.536784,-4761.833145719593,2000000,58,"640x360"
327,75.212,1255,92.884826,-4761.781112478556,2000000,58,"640x360"
328,74.681,1255,93.349062,-4761.729399881385,2000000,58,"640x360"
329,74.306,1255,93.747406,-4761.67800497375,2000000,58,"640x360"
330,73.947,1255,94.076833,-4761.626924837499,2000000,58,"640x360"
331,73.921,1255,94.083279,-4761.576156590107,2000000,58,"640x360"
332,73.587,1255,94.437758,-4761.5256973841315,2000000,58,"640x360"
333,77.561,1884,94.44141,-4761.481199762637,2000000,58,"768x432"
334,77.228,1884,94.911927,-4759.553704531236,2000000,58,"768x432"
335,77.087,1884,95.015251,-4757.637686567165,2000000,58,"768x432"
336,80.556,1884,95.575285,-4755.733043662569,2000000,58,"768x432"
337,80.556,1884,95.647579,-4753.839674819588,2000000,58,"768x432"
338,84.35,3134,95.651941,-4751.9683894503505,2000000,58,"1024x576"
339,84.025,3134,96.205635,-4746.420735727919,2000000,58,"1024x576"
340,83.759,3134,96.505579,-4740.905623598413,2000000,58,"1024x576"
341,82.697,3134,97.417476,-4735.422767573871,2000000,58,"1024x576"
342,82.577,1884,97.424865,-4737.271171125092,2000000,58,"768x432"
343,82.575,1884,97.429021,-4735.464455217303,2000000,58,"768x432"
344,82.568,1884,97.436222,-4733.668217054264,2000000,58,"768x432"
345,82.561,1884,97.443384,-4731.8823657535395,2000000,58,"768x432"
346,82.553,1884,97.450877,-4730.106811480735,2000000,58,"768x432"
347,82.546,1884,97.457932,-4728.34146543443,2000000,58,"768x432"
348,82.539,1884,97.464402,-4726.586239831374,2000000,58,"768x432"
349,82.533,1884,97.470854,-4724.841047891936,2000000,58,"768x432"
350,82.526,1884,97.477788,-4723.105803825803,2000000,58,"768x432"
351,82.519,1884,97.484734,-4721.380422817923,2000000,58,"768x432"
352,81.9,1884,98.108906,-4719.66482101468,2000000,58,"768x432"
353,81.634,1884,98.55313,-4717.958915510315,2000000,58,"768x432"
354,80.915,1884,99.108371,-4716.262624333572,2000000,58,"768x432"
355,80.306,1884,99.723813,-4714.575866434563,2000000,58,"768x432"
356,78.978,1884,101.265824,-4712.89856167186,2000000,58,"768x432"
357,78.181,1884,101.954825,-4711.230630799806,2000000,58,"768x432"
358,77.65,1884,102.533034,-4709.571995456031,2000000,58,"768x432"
359,77.465,1884,102.539095,-4707.92257814918,2000000,58,"768x432"
360,77.459,1884,102.545252,-4706.282302246846,2000000,58,"768x432"
361,77.118,1884,103.125567,-4704.6510919636985,2000000,58,"768x432"
362,80.603,1884,103.411889,-4703.028872349816,2000000,58,"768x432"
363,80.587,1884,103.675468,-4701.415569279206,2000000,58,"768x432"
364,84.322,3134,103.680047,-4699.820517838326,2000000,58,"1024x576"
365,84.056,3134,104.103412,-4694.809476757242,2000000,58,"1024x576"
366,83.525,3134,104.512945,-4689.825747085362,2000000,58,"1024x576"
367,82.728,3134,105.380001,-4684.869106148561,2000000,58,"1024x576"
368,82.614,1884,105.387913,-4686.723606692589,2000000,58,"768x432"
369,82.611,1884,105.39229,-4685.180502453673,2000000,58,"768x432"
370,82.604,1884,105.400677,-4683.6457201136445,2000000,58,"768x432"
371,82.596,1884,105.40798,-4682.119192533983,2000000,58,"768x432"
372,82.589,1884,105.415598,-4680.600853296434,2000000,58,"768x432"
373,82.582,1884,105.422444,-4679.0906366933805,2000000,58,"768x432"
374,82.574,1884,105.431839,-4677.58847771836,2000000,58,"768x432"
375,82.558,1884,105.446976,-4676.094312056737,2000000,58,"768x432"
376,82.55,1884,105.454111,-4674.608076076528,2000000,58,"768x432"
377,82.543,1884,105.460406,-4673.129706819362,2000000,58,"768x432"
378,82.537,1884,105.466357,-4671.659141991596,2000000,58,"768x432"
379,82.531,1884,105.47331,-4670.196319955561,2000000,58,"768x432"
380,82.524,1884,105.479792,-4668.741179720956,2000000,58,"768x432"
381,82.518,1884,105.485939,-4667.293660936362,2000000,58,"768x432"
382,82.511,1884,105.492567,-4665.853703880907,2000000,58,"768x432"
383,82.505,1884,105.498537,-4664.421249456049,2000000,58,"768x432"
384,82.499,1884,105.504545,-4662.996239177489,2000000,58,"768x432"
385,82.493,1884,105.511373,-4661.578615167216,2000000,58,"768x432"
386,82.486,1884,105.518528,-4660.168320145667,2000000,58,"768x432"
387,82.197,1884,106.049437,-4658.765297424013,2000000,58,"768x432"
388,85.948,3134,106.053143,-4657.377772771844,2000000,58,"1024x576"
389,85.931,3134,106.249232,-4652.783956232285,2000000,58,"1024x576"
390,83.54,3134,108.644126,-4648.213640238704,2000000,58,"1024x576"
391,87.009,3134,109.075816,-4643.666644918837,2000000,58,"1024x576"
392,86.478,3134,109.582032,-4639.142792231396,2000000,58,"1024x576"
393,90.414,4953,109.588745,-4634.653653401532,2000000,58,"1280x720"
394,89.947,4953,110.216946,-4625.570436291204,2000000,58,"1280x720"
395,89.415,4953,110.802309,-4616.533096790692,2000000,58,"1280x720"
396,88.087,4953,112.110083,-4607.54128819683,2000000,58,"1280x720"
397,87.879,3134,112.122818,-4607.7468830297585,2000000,58,"1024x576"
398,85.431,3134,114.799163,-4603.381040541051,2000000,58,"1024x576"
399,82.775,3134,117.265885,-4599.037030075187,2000000,58,"1024x576"
