Index, Buffer Level, Bitrate, Playback Timestamp, QoE, Bandwidth, Latency, Resolution
0,0,760,0,0,9000000,25,"480x270"
1,0,760,0,0,9000000,25,"480x270"
2,0,760,0,-3126.6666666666665,9000000,25,"480x270"
3,0,760,0,-5873.333333333333,9000000,25,"480x270"
4,4,254,0.027202,-5961.7,9000000,25,"320x180"
5,3.972,254,0.217801,-5915.2,9000000,25,"320x180"
6,7.711,254,0.316913,-5885,9000000,25,"320x180"
7,7.664,254,0.367602,-5863.857142857143,9000000,25,"320x180"
8,11.631,254,0.468031,-5848.25,9000000,25,"320x180"
9,11.631,254,0.53229,-5836.266666666666,9000000,25,"320x180"
10,15.446,254,0.587597,-5826.781818181818,9000000,25,"320x180"
11,15.446,254,0.663471,-5819.090909090909,9000000,25,"320x180"
12,19.305,254,0.710086,-5812.7307692307695,9000000,25,"320x180"
13,19.18,254,0.832703,-5807.384615384615,9000000,25,"320x180"
14,19.18,254,0.83511,-5802.828571428571,9000000,25,"320x180"
15,23.163,254,0.972028,-5798.9,9000000,25,"320x180"
16,27.026,254,0.977183,-5795.47794117647,9000000,25,"320x180"
17,26.915,254,1.105388,-5792.470588235294,9000000,25,"320x180"
18,26.915,254,1.10648,-5789.80701754386,9000000,25,"320x180"
19,30.893,254,1.226902,-5787.4315789473685,9000000,25,"320x180"
20,30.893,254,1.228319,-5785.3,9000000,25,"320x180"
21,34.649,254,1.363486,-5783.376623376624,9000000,25,"320x180"
22,38.586,254,1.497799,-5781.632411067194,9000000,25,"320x180"
23,42.383,254,1.644024,-5780.04347826087,9000000,25,"320x180"
24,46.118,254,1.938111,-5778.59,9000000,25,"320x180"
25,46.118,254,1.939663,-5777.255384615384,9000000,25,"320x180"
26,49.868,254,2.133303,-5776.025641025641,9000000,25,"320x180"
27,49.868,254,2.146707,-5774.888888888889,9000000,25,"320x180"
28,53.852,507,2.249628,-5774.146551724138,9000000,25,"320x180"
29,53.852,507,2.411552,-5764.712643678161,9000000,25,"320x180"
30,53.509,507,2.528368,-5755.891397849462,9000000,25,"320x180"
31,53.509,507,2.641258,-5747.625,9000000,25,"320x180"
32,53.321,507,2.78303,-5739.862689393939,9000000,25,"320x180"
33,53.149,507,2.887852,-5732.559714795008,9000000,25,"320x180"
34,53.055,507,2.976669,-5725.676470588235,9000000,25,"320x180"
35,52.258,507,3.968939,-5719.177777777778,9000000,25,"320x180"
36,51.993,507,4.107357,-5713.032282282282,9000000,25,"320x180"
37,51.712,507,4.308533,-5707.211948790896,9000000,25,"320x180"
38,51.69,507,4.512213,-5701.691632928475,9000000,25,"320x180"
39,51.353,507,4.661827,-5696.448717948718,9000000,25,"320x180"
40,51.196,507,4.827909,-5691.462804878049,9000000,25,"320x180"
41,51.17,254,4.831768,-5698.909988385598,9000000,25,"320x180"
42,51.168,254,4.833922,-5699.981173864895,9000000,25,"320x180"
43,51.165,254,4.836581,-5701.004756871036,9000000,25,"320x180"
44,51.163,254,4.839136,-5701.983838383839,9000000,25,"320x180"
45,51.16,254,4.84176,-5702.921256038648,9000000,25,"320x180"
46,50.993,254,5.009519,-5703.819611470861,9000000,25,"320x180"
47,54.989,507,5.012714,-5704.793439716312,9000000,25,"320x180"
48,54.931,507,5.224539,-5700.452806122449,9000000,25,"320x180"
49,58.774,760,5.228103,-5696.389795918367,9000000,25,"480x270"
50,58.633,760,5.443218,-5687.422745098039,9000000,25,"480x270"
51,58.554,760,5.53307,-5678.801282051282,9000000,25,"480x270"
52,58.399,760,5.605572,-5670.505805515239,9000000,25,"480x270"
53,58.392,760,5.6519,-5662.518169112509,9000000,25,"480x270"
54,58.274,760,5.760809,-5654.821548821549,9000000,25,"480x270"
55,58.133,760,5.949539,-5647.400324675325,9000000,25,"480x270"
56,57.868,760,6.172253,-5640.2399749373435,9000000,25,"480x270"
57,57.825,760,6.333165,-5633.326981246219,9000000,25,"480x270"
58,57.555,760,6.575431,-5626.6487434248975,9000000,25,"480x270"
59,57.422,507,6.580406,-5628.698305084746,9000000,25,"320x180"
60,57.419,507,6.583113,-5626.462021857924,9000000,25,"320x180"
61,57.337,507,6.739701,-5624.298254891592,9000000,25,"320x180"
62,56.274,507,7.890401,-5622.203533026113,9000000,25,"320x180"
63,56.008,507,8.128203,-5620.174603174603,9000000,25,"320x180"
64,55.742,507,8.300885,-5618.208413461539,9000000,25,"320x180"
65,54.68,507,9.394888,-5616.302097902098,9000000,25,"320x180"
66,54.604,507,9.398906,-5614.452962460426,9000000,25,"320x180"
67,54.414,507,9.629595,-5612.658472344161,9000000,25,"320x180"
68,58.369,760,9.633285,-5610.970161977834,9000000,25,"480x270"
69,58.321,760,9.76932,-5605.662111801243,9000000,25,"480x270"
70,58.321,760,9.819715,-5600.503822937626,9000000,25,"480x270"
71,62.148,760,9.976299,-5595.489045383411,9000000,25,"480x270"
72,65.961,1013,10.110983,-5590.6600076103505,9000000,25,"640x360"
73,65.883,1013,10.338832,-5582.494631617919,9000000,25,"640x360"
74,65.618,1013,10.392479,-5574.547207207207,9000000,25,"640x360"
75,65.602,1013,10.565545,-5566.809122807018,9000000,25,"640x360"
76,65.602,1013,10.567896,-5559.272214627478,9000000,25,"640x360"
77,65.242,1013,10.876164,-5551.928737928738,9000000,25,"640x360"
78,64.821,1013,11.209336,-5544.771340473872,9000000,25,"640x360"
79,64.524,1013,11.54155,-5537.793037974683,9000000,25,"640x360"
80,64.289,1013,11.827793,-5530.987191358025,9000000,25,"640x360"
81,64.024,1013,12.120122,-5524.347485697079,9000000,25,"640x360"
82,63.877,760,12.12511,-5524.001469291801,9000000,25,"480x270"
83,63.758,760,12.310747,-5520.614744693058,9000000,25,"480x270"
84,63.446,760,12.682772,-5517.307843137255,9000000,25,"480x270"
85,63.086,760,12.940954,-5514.077975376197,9000000,25,"480x270"
86,62.727,760,13.299033,-5510.922480620155,9000000,25,"480x270"
87,62.367,760,13.691827,-5507.83881922675,9000000,25,"480x270"
88,62.164,760,13.948017,-5504.824565883555,9000000,25,"480x270"
89,61.899,760,14.15759,-5501.877403245942,9000000,25,"480x270"
90,61.84,760,14.163159,-5498.995115995116,9000000,25,"480x270"
91,61.835,760,14.168614,-5496.175585284281,9000000,25,"480x270"
92,61.649,760,14.363087,-5493.416783543712,9000000,25,"480x270"
93,65.635,1013,14.367439,-5490.745710363761,9000000,25,"640x360"
94,65.632,1013,14.580913,-5485.438857782755,9000000,25,"640x360"
95,69.289,1013,14.732923,-5480.242653508772,9000000,25,"640x360"
96,69.102,1013,14.907376,-5475.1536726804125,9000000,25,"640x360"
97,73.091,1255,14.939602,-5470.194087944456,9000000,25,"640x360"
98,73.091,1255,15.027831,-5462.864873222016,9000000,25,"640x360"
99,72.971,1255,15.060477,-5455.682323232323,9000000,25,"640x360"
100,72.836,1255,15.22068,-5448.642079207921,9000000,25,"640x360"
101,72.57,1255,15.432373,-5441.7399534071055,9000000,25,"640x360"
102,72.211,1255,15.849154,-5434.971920807158,9000000,25,"640x360"
103,71.852,1255,16.202372,-5428.334111277072,9000000,25,"640x360"
104,71.773,1255,16.444098,-5421.822802197802,9000000,25,"640x360"
105,71.492,1255,16.628921,-5415.43441150045,9000000,25,"640x360"
106,71.242,1255,16.844672,-5409.165491095045,9000000,25,"640x360"
107,70.977,1255,17.085765,-5403.01272066459,9000000,25,"640x360"
108,70.711,1255,17.397363,-5396.972901800884,9000000,25,"640x360"
109,70.414,1255,17.696768,-5391.042952460384,9000000,25,"640x360"
110,70.18,1255,17.910557,-5385.219901719902,9000000,25,"640x360"
111,70.087,1013,17.915176,-5383.841779279279,9000000,25,"640x360"
112,69.914,1013,18.102723,-5380.327038558787,9000000,25,"640x360"
113,69.649,1013,18.378914,-5376.874010246856,9000000,25,"640x360"
114,69.336,1013,18.666914,-5373.481083142639,9000000,25,"640x360"
115,69.117,1013,18.922668,-5370.146701649175,9000000,25,"640x360"
116,69.075,1013,18.928399,-5366.869363395225,9000000,25,"640x360"
117,69.07,1013,18.932998,-5363.647616978125,9000000,25,"640x360"
118,68.852,1013,19.19744,-5360.480059820538,9000000,25,"640x360"
119,72.8,1255,19.202179,-5357.382282913165,9000000,25,"640x360"
120,72.32,1255,19.737448,-5352.318801652893,9000000,25,"640x360"
121,71.524,1255,20.601765,-5347.338368784717,9000000,25,"640x360"
122,75.258,1255,20.7998,-5342.438957750233,9000000,25,"640x360"
123,79.18,1884,20.865879,-5337.659847888802,9000000,25,"768x432"
124,79.18,1884,20.897918,-5327.884,9000000,25,"768x432"
125,79.101,1884,20.979758,-5318.263365079365,9000000,25,"768x432"
126,78.992,1884,21.150698,-5308.794275715536,9000000,25,"768x432"
127,78.727,1884,21.397091,-5299.473179133858,9000000,25,"768x432"
128,78.461,1884,21.629111,-5290.296632751938,9000000,25,"768x432"
129,78.196,1884,21.895511,-5281.26129994037,9000000,25,"768x432"
130,77.742,1884,22.289024,-5272.363945977687,9000000,25,"768x432"
131,77.664,1884,22.508738,-5263.6014341892205,9000000,25,"768x432"
132,77.383,1884,22.814511,-5254.9707222601955,9000000,25,"768x432"
133,77.024,1884,23.050425,-5246.468858713949,9000000,25,"768x432"
134,76.664,1884,23.398174,-5238.092979546711,9000000,25,"768x432"
135,76.598,1884,23.642879,-5229.840305010894,9000000,25,"768x432"
136,76.354,1255,23.648884,-5230.9243774152,9000000,25,"640x360"
137,76.305,1255,23.911664,-5227.401036707924,9000000,25,"640x360"
138,75.805,1255,24.258217,-5223.928422479408,9000000,25,"640x360"
139,75.539,1255,24.566405,-5220.505447070915,9000000,25,"640x360"
140,75.227,1255,24.84747,-5217.1310536980745,9000000,25,"640x360"
141,74.867,1255,25.186985,-5213.8042153631,9000000,25,"640x360"
142,74.742,1255,25.433772,-5210.523933812667,9000000,25,"640x360"
143,73.414,1255,26.685754,-5207.289238539239,9000000,25,"640x360"
144,73.312,1255,26.692121,-5204.099185823755,9000000,25,"640x360"
145,73.306,1255,26.697542,-5200.952857817667,9000000,25,"640x360"
146,73.07,1255,26.977633,-5197.849361662473,9000000,25,"640x360"
147,77.02,1884,26.982241,-5194.816740209597,9000000,25,"768x432"
148,77.017,1884,27.1099,-5187.574460366407,9000000,25,"768x432"
149,76.617,1884,27.4045,-5180.428769574944,9000000,25,"768x432"
150,80.086,1884,27.978819,-5173.377748344371,9000000,25,"768x432"
151,84.018,3134,27.983423,-5166.473989194841,9000000,25,"1024x576"
152,83.992,3134,28.096401,-5151.43610251118,9000000,25,"1024x576"
153,83.903,3134,28.117077,-5136.593540446482,9000000,25,"1024x576"
154,83.289,3134,28.827087,-5121.942521994135,9000000,25,"1024x576"
155,82.61,3134,29.424004,-5107.479363110008,4000000,50,"1024x576"
156,82.569,1884,29.433547,-5109.175077576351,4000000,50,"768x432"
157,82.566,1884,29.437359,-5102.886922518745,4000000,50,"768x432"
158,82.559,1884,29.444985,-5096.677891887589,4000000,50,"768x432"
159,82.551,1884,29.453629,-5090.5465015723275,4000000,50,"768x432"
160,82.543,1884,29.461547,-5084.491304347826,4000000,50,"768x432"
161,82.534,1884,29.470173,-5078.510888735526,4000000,50,"768x432"
162,82.526,1884,29.477645,-5072.603877906537,4000000,50,"768x432"
163,82.195,1884,29.850957,-5066.768928624869,4000000,50,"768x432"
164,81.836,1884,30.240605,-5061.0047302291205,4000000,50,"768x432"
165,81.43,1884,30.588878,-5055.310003650968,4000000,50,"768x432"
166,81.117,1884,31.042872,-5049.683500468942,4000000,50,"768x432"
167,80.633,1884,31.575983,-5044.124001996008,4000000,50,"768x432"
168,80.102,1884,32.006329,-5038.63031839955,4000000,50,"768x432"
169,79.57,1884,32.434987,-5033.201287852419,4000000,50,"768x432"
170,79.039,1884,32.981236,-5027.835775713795,4000000,50,"768x432"
171,78.774,1884,33.342974,-5022.53267373861,4000000,50,"768x432"
172,78.242,1884,33.794017,-5017.290899314424,4000000,50,"768x432"
173,78.202,1884,33.80265,-5012.109394724603,4000000,50,"768x432"
174,78.194,1884,33.809926,-5006.987126436781,4000000,50,"768x432"
175,77.883,1884,34.285152,-5001.9230844155845,4000000,50,"768x432"
176,81.18,1884,34.929141,-4996.916281458654,4000000,50,"768x432"
177,85.067,3134,34.935083,-4992.0054275376115,4000000,50,"1024x576"
178,85.064,3134,34.93824,-4980.1265457284535,4000000,50,"1024x576"
179,84.914,3134,35.129291,-4968.379671011794,4000000,50,"1024x576"
180,84.383,3134,35.638962,-4956.762615101289,4000000,50,"1024x576"
181,83.852,3134,36.186913,-4945.273237811912,4000000,50,"1024x576"
182,83.055,3134,37.125804,-4933.909445745511,4000000,50,"1024x576"
183,82.258,3134,37.782721,-4922.669191019244,4000000,50,"1024x576"
184,82.209,1884,37.793971,-4925.100705052879,4000000,50,"768x432"
185,82.205,1884,37.798607,-4920.748939261843,4000000,50,"768x432"
186,82.198,1884,37.806267,-4916.443735265368,4000000,50,"768x432"
187,82.19,1884,37.814154,-4912.184349755376,4000000,50,"768x432"
188,82.182,1884,37.822665,-4907.970055161544,4000000,50,"768x432"
189,82.173,1884,37.831036,-4903.8001392369815,4000000,50,"768x432"
190,82.166,1884,37.839187,-4899.67390465693,4000000,50,"768x432"
