Index, Buffer Level, Bitrate, Playback Timestamp, QoE, Bandwidth, Latency, Resolution
0,0,760,0,0,9000000,25,"480x270"
1,0,760,0,0,9000000,25,"480x270"
2,0,760,0,-3126.6666666666665,9000000,25,"480x270"
3,0,760,0,-5873.333333333333,9000000,25,"480x270"
4,3.976,507,0.219544,-5847.85,9000000,25,"320x180"
5,3.662,507,0.463843,-5780.266666666666,9000000,25,"320x180"
6,3.459,507,0.599069,-5734.4047619047615,9000000,25,"320x180"
7,7.303,507,0.736901,-5701.214285714285,9000000,25,"320x180"
8,11.193,507,0.836727,-5676.069444444444,9000000,25,"320x180"
9,11.193,507,0.889671,-5656.355555555556,9000000,25,"320x180"
10,15.109,760,0.894082,-5642.781818181818,9000000,25,"480x270"
11,15.105,760,0.94104,-5608.257575757576,9000000,25,"480x270"
12,14.943,760,1.060637,-5579.192307692308,9000000,25,"480x270"
13,14.943,760,1.070687,-5554.384615384615,9000000,25,"480x270"
14,14.662,760,1.338925,-5532.961904761904,9000000,25,"480x270"
15,14.583,760,1.501098,-5514.275,9000000,25,"480x270"
16,14.397,760,1.662257,-5497.830882352941,9000000,25,"480x270"
17,18.224,760,1.834081,-5483.248366013072,9000000,25,"480x270"
18,22.131,1013,1.994464,-5470.96783625731,9000000,25,"640x360"
19,21.865,1013,2.174155,-5446.547368421053,9000000,25,"640x360"
20,21.865,1013,2.188152,-5424.47380952381,9000000,25,"640x360"
21,21.81,1013,2.333659,-5404.424242424242,9000000,25,"640x360"
22,21.81,1013,2.351672,-5386.132411067194,9000000,25,"640x360"
23,21.599,1255,2.45385,-5369.815217391304,9000000,25,"640x360"
24,21.505,1255,2.647141,-5344.695,9000000,25,"640x360"
25,21.333,1255,2.835737,-5321.516923076923,9000000,25,"640x360"
26,21.068,1255,3.153214,-5300.0641025641025,9000000,25,"640x360"
27,20.536,1255,3.566497,-5280.150793650793,9000000,25,"640x360"
28,20.271,1255,3.828634,-5261.616995073891,9000000,25,"640x360"
29,24.067,1255,3.98133,-5244.324137931035,9000000,25,"640x360"
30,24.005,1255,4.02835,-5228.151612903226,9000000,25,"640x360"
31,27.969,1884,4.131097,-5213.628024193548,9000000,25,"768x432"
32,27.708,1884,4.376378,-5180.293560606061,9000000,25,"768x432"
33,27.474,1884,4.593424,-5148.924242424242,9000000,25,"768x432"
34,27.403,3134,4.62127,-5120.401680672268,9000000,25,"1024x576"
35,27.349,3134,4.714485,-5057.694444444444,9000000,25,"1024x576"
36,27.208,3134,4.99122,-4998.381381381381,9000000,25,"1024x576"
37,26.942,3134,5.298951,-4942.1941678520625,9000000,25,"1024x576"
38,26.41,3134,5.669378,-4888.892037786774,9000000,25,"1024x576"
39,26.27,4953,5.79888,-4839.424358974359,9000000,25,"1280x720"
40,25.613,4953,6.463794,-4746.840853658537,9000000,25,"1280x720"
41,25.081,4953,7.057373,-4658.670150987225,9000000,25,"1280x720"
42,24.55,4953,7.485177,-4574.604097452935,9000000,25,"1280x720"
43,24.284,4953,7.959508,-4494.362579281184,9000000,25,"1280x720"
44,23.752,4953,8.479136,-4417.690404040404,9000000,25,"1280x720"
45,23.221,4953,8.958439,-4344.35458937198,9000000,25,"1280x720"
46,22.689,4953,9.521235,-4274.141998149861,9000000,25,"1280x720"
47,26.157,4953,9.914812,-4206.8572695035455,9000000,25,"1280x720"
48,26.157,4953,9.96878,-4142.321003401361,9000000,25,"1280x720"
49,29.892,4953,10.35722,-4080.368163265306,9000000,25,"1280x720"
50,33.36,4953,10.687474,-4020.8466666666664,9000000,25,"1280x720"
51,33.095,4953,10.984726,-3963.6161387631973,9000000,25,"1280x720"
52,33.095,4953,10.989691,-3908.546806966618,9000000,25,"1280x720"
53,36.563,4953,11.540426,-3855.5185185185187,9000000,25,"1280x720"
54,40.453,4953,11.646683,-3804.4198653198655,9000000,25,"1280x720"
55,40.031,4953,11.979186,-3755.147402597403,9000000,25,"1280x720"
56,40.031,4953,12.097478,-3707.6049498746866,9000000,25,"1280x720"
57,43.5,4953,12.588992,-3661.70296430732,9000000,25,"1280x720"
58,47.405,4953,12.619116,-3617.3579777907657,9000000,25,"1280x720"
59,47.078,4953,12.963173,-3574.4920903954803,9000000,25,"1280x720"
60,47.078,4953,12.972497,-3533.032513661202,9000000,25,"1280x720"
61,50.437,4953,13.597678,-3492.9111581173984,9000000,25,"1280x720"
62,54.395,4953,13.608328,-3454.0642601126474,9000000,25,"1280x720"
63,54.358,4953,13.753208,-3416.4320436507937,9000000,25,"1280x720"
64,53.639,4953,14.428061,-3379.9584134615384,9000000,25,"1280x720"
65,57.108,4953,15.031183,-3344.5906759906757,9000000,25,"1280x720"
66,60.963,4953,15.038426,-3310.2792853912256,9000000,25,"1280x720"
67,60.842,4953,15.185229,-3276.9776119402986,9000000,25,"1280x720"
68,60.311,4953,15.884568,-3244.6417306052854,9000000,25,"1280x720"
69,63.779,4953,16.307436,-3213.2302277432714,9000000,25,"1280x720"
70,62.982,4953,17.110129,-3182.7040241448694,9000000,25,"1280x720"
71,65.919,4953,18.157844,-3153.0262128325508,9000000,25,"1280x720"
72,65.919,4953,18.299406,-3124.161910197869,9000000,25,"1280x720"
73,69.122,4953,18.934383,-3096.0781192151057,9000000,25,"1280x720"
74,73.06,4953,18.959165,-3068.743603603604,9000000,25,"1280x720"
75,72.856,4953,19.205467,-3042.128771929825,9000000,25,"1280x720"
76,70.465,4953,21.621866,-3016.2055707450445,9000000,25,"1280x720"
77,73.933,4953,22.081375,-2990.947385947386,9000000,25,"1280x720"
78,73.933,4953,22.111716,-2966.3289516390782,9000000,25,"1280x720"
79,77.402,4953,22.824163,-2942.3262658227845,9000000,25,"1280x720"
80,77.402,4953,22.829286,-2918.916512345679,9000000,25,"1280x720"
81,80.073,4953,23.946186,-2896.077988557663,9000000,25,"1280x720"
82,80.073,4953,23.951374,-2873.790038201587,9000000,25,"1280x720"
83,83.01,4953,25.078613,-2852.032989099254,9000000,25,"1280x720"
84,83.01,4953,25.085091,-2830.7880952380956,9000000,25,"1280x720"
85,85.947,4953,26.157055,-2810.0374829001366,9000000,25,"1280x720"
86,89.775,4953,26.24308,-2789.7641005078854,9000000,25,"1280x720"
87,89.416,4953,26.724225,-2769.951671891327,9000000,25,"1280x720"
88,89.15,4953,26.880005,-2750.584652706844,9000000,25,"1280x720"
89,92.619,4953,27.627509,-2731.6481897627964,9000000,25,"1280x720"
90,92.353,4953,27.657967,-2713.128083028083,9000000,25,"1280x720"
91,95.556,4953,28.52084,-2695.010750119446,9000000,25,"1280x720"
92,99.472,4953,28.569992,-2677.283193080879,9000000,25,"1280x720"
93,77.768,4953,50.461281,-2659.932967284374,4000000,50,"1280x720"
94,76.44,4953,51.615525,-2642.9481522956326,4000000,50,"1280x720"
95,80.174,4953,52.067283,-2626.3173245614034,4000000,50,"1280x720"
96,79.111,4953,52.959773,-2610.029531786942,4000000,50,"1280x720"
97,82.814,4953,53.310493,-2594.074268882811,4000000,50,"1280x720"
98,82.314,4953,53.68752,-2578.4414553700267,4000000,50,"1280x720"
99,86.048,4953,53.996974,-2563.1214141414143,4000000,50,"1280x720"
100,85.517,4953,54.517373,-2548.1048514851486,4000000,50,"1280x720"
101,88.986,4953,55.264413,-2533.3828382838287,4000000,50,"1280x720"
102,88.72,4953,55.309364,-2518.9467923091565,4000000,50,"1280x720"
103,92.189,4953,56.010706,-2504.7884615384614,4000000,50,"1280x720"
104,91.923,4953,56.151529,-2490.8999084249085,4000000,50,"1280x720"
105,95.126,4953,57.072251,-2477.273495058401,4000000,50,"1280x720"
106,94.86,4953,57.234896,-2463.9018691588785,4000000,50,"1280x720"
107,98.063,4953,58.017715,-2450.7779508480444,4000000,50,"1280x720"
108,97,4953,59.213986,-2437.894920149507,2000000,75,"1280x720"
109,100.203,4953,59.850115,-2425.246205170976,2000000,75,"1280x720"
110,99.938,4953,60.223249,-2412.8254709254707,2000000,75,"1280x720"
111,103.625,4953,60.528718,-2400.6266087516087,2000000,75,"1280x720"
112,102.343,4953,61.674009,-2388.6437262958284,2000000,75,"1280x720"
113,105.812,4953,62.328805,-2376.871138022046,2000000,75,"1280x720"
114,105.281,4953,62.839087,-2365.3033562166283,2000000,75,"1280x720"
115,108.749,4953,63.485933,-2353.935082458771,2000000,75,"1280x720"
116,108.218,4953,63.949083,-2342.7611995284406,2000000,75,"1280x720"
117,111.952,4953,64.250935,-2331.776763725916,2000000,75,"1280x720"
118,110.89,4953,65.195155,-2320.9769975786926,2000000,75,"1280x720"
119,114.593,4953,65.496582,-2310.357282913165,2000000,75,"1280x720"
120,113.295,4953,66.832161,-2299.9131542699724,2000000,75,"1280x720"
121,116.764,4953,67.479945,-2289.6402926432734,2000000,75,"1280x720"
122,115.967,4953,68.261856,-2279.534519525523,2000000,75,"1280x720"
123,118.584,4953,69.502344,-2269.591791240493,2000000,75,"1280x720"
124,117.31,4953,70.875428,-2259.8081935483874,2000000,75,"1280x720"
125,120.841,4953,71.177197,-2250.1799365079364,2000000,75,"1280x720"
126,118.653,4953,73.34863,-2240.703349581302,2000000,75,"1280x720"
127,122.325,4953,73.837981,-2231.374876968504,2000000,75,"1280x720"
128,118.137,4953,77.888504,-2222.1910731589146,2000000,75,"1280x720"
129,121.605,4953,78.523078,-2213.148598688134,2000000,75,"1280x720"
130,118.683,4953,81.457252,-2204.244216089254,2000000,75,"1280x720"
131,122.417,4953,81.662094,-2195.4747860282214,2000000,75,"1280x720"
132,118.432,4953,85.776109,-2186.837263613579,2000000,75,"1280x720"
133,121.901,4953,86.304522,-2178.3286948715067,2000000,75,"1280x720"
134,117.385,4953,90.783239,-2169.946213377557,1000000,100,"1280x720"
135,120.588,4953,91.5741,-2161.687037037037,1000000,100,"1280x720"
136,117.134,4953,94.874968,-2153.548465006441,1000000,100,"1280x720"
137,120.868,4953,95.320252,-2145.5278747487573,1000000,100,"1280x720"
138,117.415,4953,98.65599,-2137.6227192159313,1000000,100,"1280x720"
139,121.149,4953,98.970385,-2129.830524152107,1000000,100,"1280x720"
140,117.43,4953,102.757284,-2122.1488855116518,1000000,100,"1280x720"
141,120.898,4953,103.123335,-2114.575466986315,1000000,100,"1280x720"
142,117.71,4953,106.363219,-2107.1079976361666,1000000,100,"1280x720"
143,121.445,4953,106.797119,-2099.7442696192693,1000000,100,"1280x720"
144,116.663,4953,111.346909,-2092.4821360153255,1000000,100,"1280x720"
145,120.131,4953,112.04281,-2085.319508738781,1000000,100,"1280x720"
146,117.741,4953,114.30204,-2078.254356537135,1000000,100,"1280x720"
147,121.35,4953,114.776551,-2071.2847030704174,1000000,100,"1280x720"
148,117.756,4953,118.466108,-2064.4086250680207,1000000,100,"1280x720"
149,120.959,4953,119.05962,-2057.624250559284,2000000,75,"1280x720"
150,118.302,4953,121.700939,-2050.929757174393,2000000,75,"1280x720"
151,121.771,4953,122.234608,-2044.3233705123735,2000000,75,"1280x720"
152,118.052,4953,126.022276,-2037.803362573099,2000000,75,"1280x720"
153,121.786,4953,126.381322,-2031.3680502504035,2000000,75,"1280x720"
154,118.254,4953,129.824469,-2025.015793883536,2000000,75,"1280x720"
155,121.801,4953,130.226718,-2018.7449958643506,2000000,75,"1280x720"
156,118.879,4953,133.356084,-2012.5540992977299,2000000,75,"1280x720"
157,122.082,4953,134.016504,-2006.4415867128923,2000000,75,"1280x720"
158,118.363,4953,137.673492,-2000.4059788233421,2000000,75,"1280x720"
159,121.831,4953,138.272315,-1994.4458333333337,2000000,75,"1280x720"
160,118.644,4953,141.461325,-1988.55974378882,2000000,75,"1280x720"
161,122.112,4953,141.891452,-1982.7463384709763,2000000,75,"1280x720"
162,117.596,4953,146.587977,-1977.0042793304556,2000000,75,"1280x720"
163,120.534,4953,147.700642,-1971.3322609606466,2000000,75,"1280x720"
164,118.573,4953,149.459603,-1965.729009608278,4000000,50,"1280x720"
165,122.143,4953,149.872656,-1960.1932822197882,4000000,50,"1280x720"
166,118.955,4953,153.258628,-1954.7238655219685,4000000,50,"1280x720"
167,122.424,4953,153.579842,-1949.3195751354433,4000000,50,"1280x720"
168,118.97,4953,157.056397,-1943.9792547196394,4000000,50,"1280x720"
169,122.937,4953,157.197629,-1938.7017751479289,4000000,50,"1280x720"
170,118.985,4953,161.257951,-1933.4860337117302,4000000,50,"1280x720"
171,122.188,4953,161.956241,-1928.3309533523734,4000000,50,"1280x720"
172,119.266,4953,164.961928,-1923.235481919613,4000000,50,"1280x720"
173,122.469,4953,165.658504,-1918.1985914557176,4000000,50,"1280x720"
174,119.016,4953,169.064539,-1913.2192775041049,4000000,50,"1280x720"
175,122.719,4953,169.284789,-1908.2965584415588,4000000,50,"1280x720"
176,118.765,4953,173.436273,-1903.4294748330758,4000000,50,"1280x720"
177,122.234,4953,173.949982,-1898.6170888084807,4000000,50,"1280x720"
178,118.781,4953,177.397967,-1893.8584834599214,4000000,50,"1280x720"
179,122.452,4953,177.630146,-1889.1527622594658,4000000,50,"1280x720"
180,119.327,4953,180.935487,-1884.49904849601,9000000,25,"1280x720"
181,122.796,4953,181.313823,-1879.8964847307388,9000000,25,"1280x720"
182,118.811,4953,185.374633,-1875.3442322704623,9000000,25,"1280x720"
